test_id	language	trial_set
ivec15-lre_iuoodnc	kyryz	prog
ivec15-lre_iuowhfc	out_of_set	prog
ivec15-lre_iurnebc	thai	prog
ivec15-lre_iuvxwpc	ukrainian	eval
ivec15-lre_iuwajtc	indonesian	eval
ivec15-lre_iuzaiqc	polish	eval
ivec15-lre_ivdhsac	farsi	prog
ivec15-lre_iveldmc	portuguese	eval
ivec15-lre_ivfadlc	bosnian	prog
ivec15-lre_ivgehmc	tatar	prog
ivec15-lre_ivmoewc	greek	eval
ivec15-lre_ivniawc	out_of_set	eval
ivec15-lre_ivsdoxc	urdu	eval
ivec15-lre_ivuhftc	tagalog	eval
ivec15-lre_iwgnalc	out_of_set	eval
ivec15-lre_iwshbic	out_of_set	prog
ivec15-lre_iwutacc	out_of_set	eval
ivec15-lre_iwxalzc	mandarin	eval
ivec15-lre_iwysoqc	czech	eval
ivec15-lre_iwzogrc	indonesian	prog
ivec15-lre_ixfvkac	out_of_set	eval
ivec15-lre_ixgvlzc	cantonese	eval
ivec15-lre_ixmnwyc	somali	eval
ivec15-lre_ixufybc	dari	eval
ivec15-lre_ixvnmzc	shona	prog
ivec15-lre_ixxdopc	out_of_set	eval
ivec15-lre_ixymkkc	out_of_set	prog
ivec15-lre_iybwmqc	kurdish	eval
ivec15-lre_iycskwc	azerbaijani	eval
ivec15-lre_iyhpvec	out_of_set	eval
ivec15-lre_iyiosyc	kosovo	eval
ivec15-lre_iyisjzc	out_of_set	eval
ivec15-lre_iyizvac	out_of_set	eval
ivec15-lre_iylfdac	azerbaijani	eval
ivec15-lre_iylrjvc	bengali	eval
ivec15-lre_iyrbufc	korean	eval
ivec15-lre_iywxnic	laotian	eval
ivec15-lre_iyxvkic	out_of_set	eval
ivec15-lre_iyzjuic	english	eval
ivec15-lre_iyzujzc	english	eval
ivec15-lre_izbjybc	somali	eval
ivec15-lre_izcxjic	tatar	eval
ivec15-lre_izgnnac	cantonese	prog
ivec15-lre_izluwac	tibetan	prog
ivec15-lre_izqqrmc	hindi	prog
ivec15-lre_izrkfzc	urdu	eval
ivec15-lre_izvffbc	out_of_set	eval
ivec15-lre_jaawjec	korean	eval
ivec15-lre_jabtykc	somali	prog
ivec15-lre_jadsaqc	slovak	prog
ivec15-lre_jahxblc	mandarin	eval
ivec15-lre_jamtlcc	tatar	prog
ivec15-lre_jaosvkc	out_of_set	prog
ivec15-lre_jatwlec	urdu	eval
ivec15-lre_jawzxsc	oromo	eval
ivec15-lre_jaxbzjc	spanish	eval
ivec15-lre_jbepjqc	amharic	eval
ivec15-lre_jbevwnc	hindi	eval
ivec15-lre_jbhosxc	hausa	eval
ivec15-lre_jbknljc	tajik	prog
ivec15-lre_jbmlilc	hindi	eval
ivec15-lre_jbolwsc	bosnian	eval
ivec15-lre_jbuvmjc	zulu	prog
ivec15-lre_jbxcroc	czech	eval
ivec15-lre_jbycisc	creole	eval
ivec15-lre_jcdmjtc	punjabi	eval
ivec15-lre_jclrllc	out_of_set	eval
ivec15-lre_jcntjxc	oromo	prog
ivec15-lre_jcvhgyc	out_of_set	eval
ivec15-lre_jczyaqc	turkish	prog
ivec15-lre_jdadyzc	indonesian	eval
ivec15-lre_jdarqic	tagalog	eval
ivec15-lre_jddvjlc	hausa	prog
ivec15-lre_jdfpztc	armenian	eval
ivec15-lre_jdgqiwc	kosovo	prog
ivec15-lre_jdhbjyc	polish	prog
ivec15-lre_jdnbkac	creole	eval
ivec15-lre_jdsuqjc	out_of_set	eval
ivec15-lre_jdsvpsc	spanish	eval
ivec15-lre_jeczddc	out_of_set	eval
ivec15-lre_jehzpuc	out_of_set	eval
ivec15-lre_jemdvxc	armenian	eval
ivec15-lre_jeporgc	kosovo	prog
ivec15-lre_jetkntc	tatar	eval
ivec15-lre_jexpatc	shona	eval
ivec15-lre_jexujrc	urdu	eval
ivec15-lre_jfcjjrc	creole	eval
ivec15-lre_jfcxhcc	thai	eval
ivec15-lre_jfdeojc	creole	eval
ivec15-lre_jfhrxnc	tibetan	eval
ivec15-lre_jfrcebc	hindi	eval
ivec15-lre_jfskcqc	ukrainian	prog
ivec15-lre_jfwcxhc	korean	eval
ivec15-lre_jfwwhjc	farsi	prog
ivec15-lre_jfzqstc	tibetan	prog
ivec15-lre_jgdpflc	kurdish	prog
ivec15-lre_jgeromc	out_of_set	eval
ivec15-lre_jggncuc	ukrainian	eval
ivec15-lre_jgmnasc	kosovo	eval
ivec15-lre_jgrrvnc	out_of_set	eval
ivec15-lre_jgtgkdc	english	eval
ivec15-lre_jgtzjdc	kazakh	eval
ivec15-lre_jgvcibc	russian	eval
ivec15-lre_jgvedrc	bengali	eval
ivec15-lre_jgxmikc	out_of_set	eval
ivec15-lre_jgxztfc	shona	eval
ivec15-lre_jhgqcbc	thai	eval
ivec15-lre_jhnaubc	out_of_set	eval
ivec15-lre_jhqdhdc	korean	eval
ivec15-lre_jhrcfqc	english	eval
ivec15-lre_jhsrnvc	shona	eval
ivec15-lre_jhvfbjc	korean	eval
ivec15-lre_jhzdxwc	amharic	eval
ivec15-lre_jialayc	zulu	prog
ivec15-lre_jidzfac	khmer	prog
ivec15-lre_jienykc	thai	eval
ivec15-lre_jihlilc	dari	eval
ivec15-lre_jiiossc	armenian	eval
ivec15-lre_jikvucc	pashto	eval
ivec15-lre_jiljzec	czech	eval
ivec15-lre_jimonrc	pashto	prog
ivec15-lre_jinzfxc	amharic	eval
ivec15-lre_jiocskc	bosnian	eval
ivec15-lre_jioqghc	zulu	prog
ivec15-lre_jiotzic	romanian	prog
ivec15-lre_jirlbdc	shona	prog
ivec15-lre_jisodxc	zulu	eval
ivec15-lre_jiuulpc	turkish	eval
ivec15-lre_jjbhxyc	out_of_set	eval
ivec15-lre_jjejzjc	tajik	prog
ivec15-lre_jjhtaxc	out_of_set	eval
ivec15-lre_jjhymec	laotian	eval
ivec15-lre_jjkmzdc	turkish	eval
ivec15-lre_jjlpatc	tibetan	eval
ivec15-lre_jjoeubc	uzbek	eval
ivec15-lre_jjpiumc	cantonese	eval
ivec15-lre_jjqvisc	out_of_set	eval
ivec15-lre_jjvlioc	out_of_set	eval
ivec15-lre_jjzxhbc	armenian	eval
ivec15-lre_jkarxtc	out_of_set	eval
ivec15-lre_jkkrwac	out_of_set	eval
ivec15-lre_jkkxezc	korean	eval
ivec15-lre_jkmgbtc	arabic	eval
ivec15-lre_jknbjpc	out_of_set	eval
ivec15-lre_jkpuuyc	swahili	eval
ivec15-lre_jkrohdc	slovak	eval
ivec15-lre_jkufqvc	kyryz	eval
ivec15-lre_jkvpvsc	dari	eval
ivec15-lre_jljdixc	ukrainian	prog
ivec15-lre_jljrqtc	kurdish	eval
ivec15-lre_jlklzqc	hindi	eval
ivec15-lre_jlnyxcc	out_of_set	eval
ivec15-lre_jlsehxc	kosovo	eval
ivec15-lre_jlslyic	indonesian	eval
ivec15-lre_jlsmilc	english	eval
ivec15-lre_jlsreyc	tagalog	prog
ivec15-lre_jluqvbc	out_of_set	eval
ivec15-lre_jlvllxc	out_of_set	eval
ivec15-lre_jmaaprc	out_of_set	eval
ivec15-lre_jmdhqrc	oromo	eval
ivec15-lre_jmeaadc	tatar	eval
ivec15-lre_jmebmbc	japanese	eval
ivec15-lre_jmodngc	czech	prog
ivec15-lre_jmoeqkc	out_of_set	eval
ivec15-lre_jmqaabc	swahili	eval
ivec15-lre_jmqprhc	tibetan	prog
ivec15-lre_jmquxoc	thai	eval
ivec15-lre_jmtdxfc	pashto	eval
ivec15-lre_jmzuunc	arabic	eval
ivec15-lre_jnayovc	polish	prog
ivec15-lre_jnbisdc	shona	prog
ivec15-lre_jncouec	tibetan	prog
ivec15-lre_jndnnjc	swahili	eval
ivec15-lre_jngoytc	hausa	prog
ivec15-lre_jngpzec	bosnian	eval
ivec15-lre_jnjtktc	out_of_set	prog
ivec15-lre_jnkeunc	out_of_set	eval
ivec15-lre_jnkupec	out_of_set	prog
ivec15-lre_jnngzjc	japanese	eval
ivec15-lre_jnowscc	pashto	prog
ivec15-lre_jnqvrjc	tagalog	eval
ivec15-lre_jntnjac	uzbek	eval
ivec15-lre_jnuwtlc	polish	eval
ivec15-lre_jnwagdc	hindi	eval
ivec15-lre_jnwketc	amharic	eval
ivec15-lre_jnxkwgc	arabic	prog
ivec15-lre_jnyxjfc	kyryz	eval
ivec15-lre_jnzqnqc	greek	eval
ivec15-lre_jnzwszc	slovak	prog
ivec15-lre_jobofcc	greek	prog
ivec15-lre_joggpgc	zulu	eval
ivec15-lre_joiqobc	out_of_set	prog
ivec15-lre_jojyldc	uzbek	prog
ivec15-lre_jokctuc	spanish	eval
ivec15-lre_jolfryc	out_of_set	eval
ivec15-lre_jolpjkc	bosnian	prog
ivec15-lre_jopixic	tatar	prog
ivec15-lre_jossfrc	urdu	eval
ivec15-lre_jougknc	zulu	eval
ivec15-lre_jovqrzc	hausa	eval
ivec15-lre_joxdguc	spanish	eval
ivec15-lre_jpaaklc	english	eval
ivec15-lre_jpepfic	out_of_set	eval
ivec15-lre_jpghsoc	korean	eval
ivec15-lre_jpibnxc	out_of_set	prog
ivec15-lre_jpiqhoc	pashto	eval
ivec15-lre_jpiraxc	out_of_set	eval
ivec15-lre_jpjmmoc	kazakh	eval
ivec15-lre_jplielc	oromo	prog
ivec15-lre_jpmgqtc	out_of_set	eval
ivec15-lre_jpndivc	urdu	eval
ivec15-lre_jppjulc	out_of_set	eval
ivec15-lre_jppocec	farsi	eval
ivec15-lre_jpqnbec	out_of_set	prog
ivec15-lre_jpsgppc	amharic	prog
ivec15-lre_jpujutc	out_of_set	eval
ivec15-lre_jpwlcac	mandarin	prog
ivec15-lre_jpworsc	tagalog	eval
ivec15-lre_jpxjwvc	cantonese	prog
ivec15-lre_jpyxfqc	romanian	prog
ivec15-lre_jpzrloc	arabic	eval
ivec15-lre_jpzsfhc	khmer	prog
ivec15-lre_jqaecdc	out_of_set	eval
ivec15-lre_jqdhqsc	out_of_set	eval
ivec15-lre_jqfuhlc	out_of_set	prog
ivec15-lre_jqgewac	zulu	eval
ivec15-lre_jqikplc	portuguese	prog
ivec15-lre_jqjynic	oromo	eval
ivec15-lre_jqmcjlc	kosovo	eval
ivec15-lre_jqouyfc	laotian	eval
ivec15-lre_jqrkxec	uzbek	eval
ivec15-lre_jqsiykc	czech	eval
ivec15-lre_jqtecuc	tatar	eval
ivec15-lre_jqthzyc	hindi	eval
ivec15-lre_jqyambc	urdu	eval
ivec15-lre_jqzqgwc	oromo	eval
ivec15-lre_jrdapbc	dari	eval
ivec15-lre_jrjnbvc	tajik	eval
ivec15-lre_jrrinwc	greek	eval
ivec15-lre_jrsaztc	amharic	eval
ivec15-lre_jrsixic	greek	eval
ivec15-lre_jrysauc	indonesian	eval
ivec15-lre_jsctpyc	korean	eval
ivec15-lre_jsdvcwc	dari	eval
ivec15-lre_jsgsrzc	french	eval
ivec15-lre_jsjaodc	romanian	eval
ivec15-lre_jsknmnc	bengali	prog
ivec15-lre_jsnhxtc	tibetan	prog
ivec15-lre_jsnmrrc	out_of_set	eval
ivec15-lre_jstqqnc	bosnian	eval
ivec15-lre_jsujujc	kurdish	eval
ivec15-lre_jsxmhec	tajik	prog
ivec15-lre_jsyetec	dari	prog
ivec15-lre_jsyqhjc	turkish	prog
ivec15-lre_jtalauc	bosnian	eval
ivec15-lre_jtblxwc	shona	eval
ivec15-lre_jtdpyxc	pashto	prog
ivec15-lre_jthqboc	out_of_set	eval
ivec15-lre_jtipujc	turkish	prog
ivec15-lre_jtjufvc	bengali	eval
ivec15-lre_jtkfmic	russian	eval
ivec15-lre_jtlevkc	russian	eval
ivec15-lre_jtvmlrc	azerbaijani	prog
ivec15-lre_jtwbxsc	out_of_set	eval
ivec15-lre_jtydsec	out_of_set	eval
ivec15-lre_jucpjfc	azerbaijani	eval
ivec15-lre_jugjpyc	kazakh	eval
ivec15-lre_jugpvlc	turkish	eval
ivec15-lre_juhlzlc	out_of_set	eval
ivec15-lre_juluqkc	spanish	eval
ivec15-lre_julweec	english	eval
ivec15-lre_juqmajc	zulu	eval
ivec15-lre_juubjhc	kyryz	eval
ivec15-lre_juvfaec	punjabi	eval
ivec15-lre_juxzdzc	tajik	eval
ivec15-lre_jvcgakc	arabic	eval
ivec15-lre_jvdtefc	kazakh	prog
ivec15-lre_jveoluc	laotian	eval
ivec15-lre_jvfxpfc	pashto	prog
ivec15-lre_jvkzmjc	arabic	eval
ivec15-lre_jvlpvtc	out_of_set	prog
ivec15-lre_jvmkocc	kosovo	eval
ivec15-lre_jvmzvrc	urdu	prog
ivec15-lre_jvnqvvc	hindi	eval
ivec15-lre_jvoztqc	oromo	prog
ivec15-lre_jvpfhwc	pashto	prog
ivec15-lre_jvuznyc	bengali	prog
ivec15-lre_jwbwakc	russian	eval
ivec15-lre_jwctbbc	arabic	prog
ivec15-lre_jwescvc	portuguese	prog
ivec15-lre_jwhmmjc	shona	eval
ivec15-lre_jwrxnhc	out_of_set	prog
ivec15-lre_jwssnwc	greek	eval
ivec15-lre_jwtjnsc	kyryz	eval
ivec15-lre_jwtlgcc	out_of_set	prog
ivec15-lre_jwybogc	portuguese	eval
ivec15-lre_jwziayc	hausa	prog
ivec15-lre_jxbmwwc	out_of_set	eval
ivec15-lre_jxgppkc	out_of_set	eval
ivec15-lre_jxhgezc	dari	eval
ivec15-lre_jxloihc	dari	eval
ivec15-lre_jxowfbc	out_of_set	prog
ivec15-lre_jxspboc	tibetan	eval
ivec15-lre_jxsthac	burmese	prog
ivec15-lre_jxuqcuc	azerbaijani	eval
ivec15-lre_jxzadrc	creole	eval
ivec15-lre_jyfvcwc	out_of_set	prog
ivec15-lre_jyionwc	mandarin	prog
ivec15-lre_jyqopjc	cantonese	eval
ivec15-lre_jyqrqyc	kyryz	eval
ivec15-lre_jyqvibc	tagalog	eval
ivec15-lre_jyqxuqc	slovak	eval
ivec15-lre_jythwac	out_of_set	eval
ivec15-lre_jyuggic	burmese	prog
ivec15-lre_jyvpbqc	urdu	prog
ivec15-lre_jyxsdbc	azerbaijani	eval
ivec15-lre_jyysdkc	out_of_set	eval
ivec15-lre_jzbzulc	spanish	prog
ivec15-lre_jzlngfc	out_of_set	eval
ivec15-lre_jzoauqc	out_of_set	eval
ivec15-lre_jzobtec	out_of_set	prog
ivec15-lre_jzypqyc	tatar	eval
ivec15-lre_jzzepqc	mandarin	eval
ivec15-lre_jzzsuxc	out_of_set	eval
ivec15-lre_kaaqkhc	hindi	eval
ivec15-lre_kabnwgc	out_of_set	eval
ivec15-lre_kacshbc	hindi	eval
ivec15-lre_kaedsuc	out_of_set	eval
ivec15-lre_kaipavc	kyryz	eval
ivec15-lre_kalfccc	spanish	eval
ivec15-lre_kapvyjc	hausa	prog
ivec15-lre_kaqgdvc	bengali	eval
ivec15-lre_karmnqc	turkish	prog
ivec15-lre_katooyc	out_of_set	prog
ivec15-lre_kawqxpc	out_of_set	eval
ivec15-lre_kaynllc	bosnian	eval
ivec15-lre_kazerpc	khmer	eval
ivec15-lre_kbasafc	hindi	prog
ivec15-lre_kbasipc	out_of_set	eval
ivec15-lre_kbbkfcc	kyryz	eval
ivec15-lre_kbebloc	out_of_set	eval
ivec15-lre_kbefupc	cantonese	eval
ivec15-lre_kbgtshc	out_of_set	prog
ivec15-lre_kbmzjdc	somali	prog
ivec15-lre_kbnaczc	uzbek	eval
ivec15-lre_kboqbnc	georgian	eval
ivec15-lre_kbtlbwc	japanese	eval
ivec15-lre_kbxhlkc	creole	eval
ivec15-lre_kcbsypc	out_of_set	eval
ivec15-lre_kcdgpic	urdu	eval
ivec15-lre_kchgtlc	farsi	eval
ivec15-lre_kchmkqc	punjabi	eval
ivec15-lre_kckhyvc	swahili	prog
ivec15-lre_kclojpc	farsi	prog
ivec15-lre_kcomgjc	out_of_set	eval
ivec15-lre_kcqaokc	creole	eval
ivec15-lre_kcqnmqc	out_of_set	prog
ivec15-lre_kcsmtcc	somali	eval
ivec15-lre_kctntxc	russian	eval
ivec15-lre_kcyzhtc	slovak	eval
ivec15-lre_kcznjxc	uzbek	eval
ivec15-lre_kdcyqxc	uzbek	eval
ivec15-lre_kdeyypc	burmese	eval
ivec15-lre_kdigqpc	out_of_set	eval
ivec15-lre_kdlyboc	french	prog
ivec15-lre_kdmrgkc	out_of_set	eval
ivec15-lre_kdmvvwc	pashto	eval
ivec15-lre_kdpnuqc	cantonese	eval
ivec15-lre_kdqejfc	cantonese	eval
ivec15-lre_kenqxwc	cantonese	eval
ivec15-lre_kenukdc	english	eval
ivec15-lre_keqaahc	out_of_set	prog
ivec15-lre_keqeatc	japanese	eval
ivec15-lre_keshroc	dari	eval
ivec15-lre_kevqxec	slovak	eval
ivec15-lre_kfetxrc	spanish	prog
ivec15-lre_kffboec	out_of_set	eval
ivec15-lre_kffcuhc	kurdish	eval
ivec15-lre_kfhprmc	kyryz	eval
ivec15-lre_kfitalc	dari	prog
ivec15-lre_kfswktc	hindi	eval
ivec15-lre_kftwzzc	russian	eval
ivec15-lre_kfusmnc	czech	prog
ivec15-lre_kfuzkgc	swahili	eval
ivec15-lre_kfvryqc	pashto	eval
ivec15-lre_kfzvwkc	out_of_set	prog
ivec15-lre_kgbnouc	romanian	eval
ivec15-lre_kgfmguc	out_of_set	eval
ivec15-lre_kgijjpc	uzbek	eval
ivec15-lre_kgkhpuc	out_of_set	eval
ivec15-lre_kgpjywc	amharic	eval
ivec15-lre_kgsdcpc	urdu	prog
ivec15-lre_kgsemkc	out_of_set	eval
ivec15-lre_kgsmapc	out_of_set	eval
ivec15-lre_kgsqcmc	tibetan	prog
ivec15-lre_kgtozcc	bosnian	eval
ivec15-lre_kguxajc	out_of_set	eval
ivec15-lre_kgvmdvc	punjabi	prog
ivec15-lre_kgwxrvc	shona	eval
ivec15-lre_kgxpucc	out_of_set	eval
ivec15-lre_khbqoec	thai	eval
ivec15-lre_khbucgc	turkish	eval
ivec15-lre_khcbjsc	out_of_set	eval
ivec15-lre_khgasuc	japanese	prog
ivec15-lre_khkjtic	swahili	eval
ivec15-lre_khweefc	out_of_set	eval
ivec15-lre_kiacwic	out_of_set	eval
ivec15-lre_kicvodc	french	eval
ivec15-lre_kigbnqc	out_of_set	eval
ivec15-lre_kikpvmc	slovak	eval
ivec15-lre_kimccyc	kazakh	eval
ivec15-lre_kiofcsc	cantonese	eval
ivec15-lre_kircbhc	out_of_set	eval
ivec15-lre_kisqhfc	out_of_set	prog
ivec15-lre_kixbric	tatar	eval
ivec15-lre_kjbzsdc	french	eval
ivec15-lre_kjeekyc	oromo	prog
ivec15-lre_kjgjklc	portuguese	eval
ivec15-lre_kjgypwc	out_of_set	prog
ivec15-lre_kjhznzc	czech	eval
ivec15-lre_kjiqucc	ukrainian	eval
ivec15-lre_kjlpiuc	french	prog
ivec15-lre_kjnoxec	portuguese	eval
ivec15-lre_kjqimdc	out_of_set	eval
ivec15-lre_kjuvmpc	khmer	prog
ivec15-lre_kjvqzdc	korean	prog
ivec15-lre_kjwfdtc	urdu	eval
ivec15-lre_kjxphdc	khmer	prog
ivec15-lre_kjxyfhc	korean	eval
ivec15-lre_kkdtilc	greek	prog
ivec15-lre_kkdytmc	ukrainian	eval
ivec15-lre_kkevmbc	korean	eval
ivec15-lre_kkeyxlc	burmese	prog
ivec15-lre_kkifqec	amharic	eval
ivec15-lre_kkkbzgc	kyryz	eval
ivec15-lre_kkmdivc	tagalog	eval
ivec15-lre_kkplgsc	russian	eval
ivec15-lre_kkqwolc	romanian	eval
ivec15-lre_kksqghc	greek	eval
ivec15-lre_kkuhadc	armenian	eval
ivec15-lre_kkviyfc	khmer	eval
ivec15-lre_kleljnc	kosovo	prog
ivec15-lre_klhqrnc	out_of_set	prog
ivec15-lre_klkazwc	laotian	eval
ivec15-lre_klkcjxc	out_of_set	eval
ivec15-lre_kllrqhc	korean	eval
ivec15-lre_klmfwvc	portuguese	eval
ivec15-lre_klnvevc	out_of_set	prog
ivec15-lre_kltygic	greek	eval
ivec15-lre_klwequc	out_of_set	eval
ivec15-lre_klypsmc	out_of_set	prog
ivec15-lre_kmcdmjc	out_of_set	eval
ivec15-lre_kmeoyhc	out_of_set	eval
ivec15-lre_kmfyosc	portuguese	prog
ivec15-lre_kmsaeic	somali	eval
ivec15-lre_kmtuafc	out_of_set	eval
ivec15-lre_kmurirc	out_of_set	eval
ivec15-lre_kmvphkc	out_of_set	prog
ivec15-lre_kmwwfxc	tajik	prog
ivec15-lre_kmxzqzc	mandarin	eval
ivec15-lre_kmyzdcc	indonesian	eval
ivec15-lre_knctdpc	out_of_set	eval
ivec15-lre_kndoptc	korean	prog
ivec15-lre_kngoufc	farsi	eval
ivec15-lre_knhaqvc	out_of_set	eval
ivec15-lre_knhnzlc	pashto	prog
ivec15-lre_knkaqtc	hindi	eval
ivec15-lre_knnhtac	kurdish	eval
ivec15-lre_knpidnc	somali	eval
ivec15-lre_knqxajc	hausa	eval
ivec15-lre_knsojcc	pashto	eval
ivec15-lre_knsqqrc	french	eval
ivec15-lre_knvuobc	out_of_set	prog
ivec15-lre_koaubcc	khmer	prog
ivec15-lre_kodfflc	out_of_set	prog
ivec15-lre_kofpzgc	kurdish	eval
ivec15-lre_koftobc	french	eval
ivec15-lre_kogrhgc	out_of_set	eval
ivec15-lre_koicmyc	kazakh	eval
ivec15-lre_kojmumc	tatar	eval
ivec15-lre_kojzezc	out_of_set	eval
ivec15-lre_kokmjjc	uzbek	prog
ivec15-lre_koszsrc	kyryz	prog
ivec15-lre_kozzjcc	thai	prog
ivec15-lre_kpbouic	uzbek	eval
ivec15-lre_kpnowtc	thai	eval
ivec15-lre_kppgyyc	cantonese	prog
ivec15-lre_kpqfhtc	thai	eval
ivec15-lre_kpqhamc	spanish	prog
ivec15-lre_kpqsngc	farsi	eval
ivec15-lre_kpqujzc	out_of_set	eval
ivec15-lre_kpruvvc	swahili	prog
ivec15-lre_kpsuwkc	indonesian	prog
ivec15-lre_kpvrmsc	khmer	eval
ivec15-lre_kqczlcc	kyryz	eval
ivec15-lre_kqeyutc	turkish	prog
ivec15-lre_kqfkacc	tibetan	eval
ivec15-lre_kqkjscc	out_of_set	prog
ivec15-lre_kqniodc	kazakh	prog
ivec15-lre_kqobsgc	bengali	eval
ivec15-lre_kqosjuc	out_of_set	eval
ivec15-lre_kqpcmuc	ukrainian	eval
ivec15-lre_kqpyonc	tajik	eval
ivec15-lre_kqqzlfc	thai	eval
ivec15-lre_kqxjqtc	spanish	prog
ivec15-lre_krdvgpc	burmese	eval
ivec15-lre_krfqkic	czech	eval
ivec15-lre_krginuc	out_of_set	prog
ivec15-lre_krknzmc	out_of_set	eval
ivec15-lre_kromewc	oromo	eval
ivec15-lre_krpmjic	out_of_set	prog
ivec15-lre_krrrsjc	czech	eval
ivec15-lre_krtpcqc	turkish	eval
ivec15-lre_krtqcyc	polish	prog
ivec15-lre_kryitqc	polish	eval
ivec15-lre_ksafwjc	tibetan	eval
ivec15-lre_ksdolzc	khmer	eval
ivec15-lre_kshshpc	out_of_set	prog
ivec15-lre_kshtncc	slovak	prog
ivec15-lre_ksivccc	hindi	prog
ivec15-lre_kslpgbc	armenian	eval
ivec15-lre_ksmddrc	out_of_set	eval
ivec15-lre_ksntlnc	hausa	eval
ivec15-lre_kspmuac	out_of_set	eval
ivec15-lre_ksrpofc	out_of_set	eval
ivec15-lre_kstethc	swahili	prog
ivec15-lre_ksvqglc	out_of_set	prog
ivec15-lre_kszeqkc	dari	eval
ivec15-lre_ktbamic	out_of_set	prog
ivec15-lre_ktemetc	mandarin	eval
ivec15-lre_kthnhdc	out_of_set	eval
ivec15-lre_ktnsbqc	azerbaijani	prog
ivec15-lre_ktpxjpc	armenian	prog
ivec15-lre_ktredoc	slovak	eval
ivec15-lre_ktsmznc	kyryz	eval
ivec15-lre_ktvjvac	hindi	eval
ivec15-lre_ktvwhrc	tatar	eval
ivec15-lre_kubnugc	tajik	eval
ivec15-lre_kudblxc	thai	eval
ivec15-lre_kufhsic	thai	eval
ivec15-lre_kuizcvc	tatar	prog
ivec15-lre_kuomiac	out_of_set	eval
ivec15-lre_kurxigc	out_of_set	eval
ivec15-lre_kutbpfc	japanese	eval
ivec15-lre_kutjkrc	romanian	prog
ivec15-lre_kvcalnc	mandarin	prog
ivec15-lre_kvckihc	out_of_set	eval
ivec15-lre_kvdznec	somali	eval
ivec15-lre_kvgeqnc	indonesian	eval
ivec15-lre_kvhyezc	swahili	eval
ivec15-lre_kvioabc	georgian	prog
ivec15-lre_kvlaxbc	out_of_set	eval
ivec15-lre_kvlwbqc	laotian	eval
ivec15-lre_kvridbc	out_of_set	eval
ivec15-lre_kvzlygc	laotian	eval
ivec15-lre_kwbcpnc	swahili	prog
ivec15-lre_kwbyjtc	greek	eval
ivec15-lre_kwbzucc	out_of_set	eval
ivec15-lre_kwdhqdc	polish	eval
ivec15-lre_kwdsguc	out_of_set	eval
ivec15-lre_kwdzsxc	out_of_set	prog
ivec15-lre_kwecymc	japanese	eval
ivec15-lre_kweffic	armenian	eval
ivec15-lre_kwjggwc	turkish	eval
ivec15-lre_kwjrirc	out_of_set	eval
ivec15-lre_kwmsyfc	out_of_set	prog
ivec15-lre_kwmwdqc	spanish	eval
ivec15-lre_kwnrbpc	bosnian	eval
ivec15-lre_kwoozdc	out_of_set	prog
ivec15-lre_kwqjvuc	turkish	eval
ivec15-lre_kwvrvxc	out_of_set	prog
ivec15-lre_kwvziic	out_of_set	eval
ivec15-lre_kxcyvqc	georgian	eval
ivec15-lre_kxfksyc	cantonese	prog
ivec15-lre_kxhirzc	armenian	eval
ivec15-lre_kxhqxlc	tibetan	prog
ivec15-lre_kxkshsc	azerbaijani	prog
ivec15-lre_kxlkuqc	khmer	prog
ivec15-lre_kxmkflc	georgian	eval
ivec15-lre_kxnyutc	out_of_set	eval
ivec15-lre_kxojngc	out_of_set	eval
ivec15-lre_kxrpkgc	tatar	eval
ivec15-lre_kxtpeec	out_of_set	eval
ivec15-lre_kxugvhc	laotian	eval
ivec15-lre_kxxyzec	punjabi	prog
ivec15-lre_kxybedc	georgian	eval
ivec15-lre_kxymvgc	armenian	prog
ivec15-lre_kxzsrdc	farsi	prog
ivec15-lre_kydqvsc	out_of_set	eval
ivec15-lre_kyduwyc	out_of_set	eval
ivec15-lre_kyhwxpc	out_of_set	prog
ivec15-lre_kynenuc	korean	eval
ivec15-lre_kyocpoc	burmese	prog
ivec15-lre_kyovisc	out_of_set	eval
ivec15-lre_kyqxlsc	tagalog	eval
ivec15-lre_kyuvkxc	oromo	eval
ivec15-lre_kyvmayc	mandarin	prog
ivec15-lre_kyxiqkc	somali	eval
ivec15-lre_kyxnqpc	greek	eval
ivec15-lre_kyzhwnc	hindi	prog
ivec15-lre_kzavopc	somali	eval
ivec15-lre_kzclsrc	out_of_set	eval
ivec15-lre_kzgoodc	hindi	eval
ivec15-lre_kzilfbc	russian	eval
ivec15-lre_kzknprc	azerbaijani	prog
ivec15-lre_kzrgelc	shona	eval
ivec15-lre_kzrzorc	spanish	prog
ivec15-lre_kzuhaqc	out_of_set	eval
ivec15-lre_kzuslzc	azerbaijani	eval
ivec15-lre_kzvowqc	cantonese	prog
ivec15-lre_kzvxnic	bengali	eval
ivec15-lre_kzwzluc	thai	eval
ivec15-lre_kzyjkzc	pashto	prog
ivec15-lre_laezafc	pashto	prog
ivec15-lre_lagqejc	uzbek	eval
ivec15-lre_lahqcqc	laotian	eval
ivec15-lre_laijhlc	out_of_set	eval
ivec15-lre_lajgipc	japanese	eval
ivec15-lre_lalrijc	kurdish	eval
ivec15-lre_lanavdc	english	eval
ivec15-lre_lapwabc	creole	eval
ivec15-lre_latoybc	hindi	prog
ivec15-lre_laupzec	out_of_set	eval
ivec15-lre_lazjxgc	laotian	prog
